파일명,정답_텍스트,추출_텍스트,추출_QR,글자인식_정확도(%)
smishing_0430.png,(광고)부동산 소액 투자로 월 200만원 수익 가능. 사업 설명회 초대장: http://kb-safe.xyz,(광고)부동산 소액 투자로 월 200만원 수익 가능. 사업 설명회 초대장:https://kb-safe.xyz,,99.01
smishing_0431.png,"(광고)[신한은행] 정부지원 대환대출 안내. 연 2.1%~ 고정금리, 최대 1억 한도 확정: http://kb-safe.xyz","(광고)[신한은행] 정부지원 대환대출 안내.연2. 1%~ 고정금리,최대 1억 한도 확정: https://kb-safe.xyz",,99.16
smishing_0432.png,(광고)공모주 아이패드 프로 관련 사전 청약 안내. 100% 당첨 보장: http://b/it.ly/auth-kr,(광고)공모주 아이패드 프로관련 사전 청약 안내.100 %당첨보장: https://b/it.ly/auth-kr,,99.07
smishing_0433.png,[법원] 민사 소송 피고 소환장 전달 안내. 전자 소.송 사이트에서 확인: http://bit.ly/auth-kr,[법원] 민사 소송 피고 소환장 전달 안내.전자 소. 송 사이트에서 확인:https://bit.ly/auth-kr,,99.05
smishing_0434.png,"[우리은행] 고객님, 장기 미사용 계좌 포인트가 3,450,000원 있습니다.  현금 전환: http://v-gov.net .","[우리은행]고객님,장기 미사용 계좌 포인트가 3, 450,000원 있습니다.현금 전환: https://v-gov.net .",,99.15
smishing_0435.png,[금금융] 금 시세 급등 대비 자산 배분 전략 보고서 배포. 선착순 50명: http://cj-v.link .,[금금융] 금 시세 급등 대비 자산 배분 전략 보고서 배포.선착순50명:https://cj-v.link.,,98.97
smishing_0436.png,[토스뱅크] 비대면 특례보증 대출 승인 완료. 서류 없이 즉시 입금 가능: http://sh-card.top .,[토스뱅크]비대면 특례보증 대출 승인 완료.서 류없이 즉시 입금 가능:https://sh-card.top.,,99.01
smishing_0437.png,"[민생지원] 귀하는 긴급 생활안정자금 4,400,000원 지급 대상입니다. 즉시 수령: _http://cj-v.link","[민생지원]귀하는 긴급 생활안정자금 4,400,000 원 지급 대상입니다.즉시수령:_https://cj-v.link",,99.13
smishing_0438.png,"[삼성카드] 고객님, 해외 IP에서 거액.의 결제가 시도되었습니다. 본인 확인 필수: http://v-gov.net","[삼성카드] 고객님,해외 IP에서 거액.의 결제가 시도되었습니다.본인 확인 필수: https://v-gov.net",,99.08
smishing_0439.png,[IBK기업] 비정상적인 IP에서 로그인이 감지되어 이체가 제한됩니다. 본인 해제: http://kb-safe.xyz,[IBK기업] 비정상적인 IP에서 로그인이 감지되어 이체 가 제한됩니다.본인 해제:https://kb-safe.xyz,,99.12
smishing_0440.png,"[정부24] 국민건강보험 환급금 350,000원 미수령 상태입니다. 즉 시 환급: http://bit.ly/auth-kr","[정부24]국민건강보험 환급금 350,000원 미수 렇 상태입니다.즉시환급:https://bit.ly/auth-kr",,97.44
smishing_0441.png,[우리은행] 보안카드 3회 오류로 인해 인터넷 뱅킹이 정지되었습니다. 해제 요청: http://v-g_ov.net,[우리은행] 보안카드 3회 오류로 인해 인터넷 뱅킹이 정지되었습니다.해제 요청: https://v-g_ov.net,,99.07
smishing_0442.png,[검찰청] 귀하의 계좌가 범죄 자금 세탁에 연루되었습니다. 긴급 소명 절차 안내: http://sh-card.top,[검찰청] 귀하의 계좌가 범죄 자금 세탁에 연루되었 습니다.긴급 소명 절차 안내:https://sh-card.top,,99.07
smishing_0443.png,"[국민카드] 고객님, 해외 IP에서 거액의 결제가 시도되었습니다. 본인 확인 필수: http://sh-card.top","[국민카드] 고객님,해외 IP에서 거액의 결제가 시도되었습니다.본인 확인 필수: https://sh-card.top",,99.1
smishing_0444.png,[검찰청] 귀하의 계좌가 범죄 자금 세탁에 연루되/었습니다. 긴급 소명 절차 안내: http://v-gov.net,[검찰청] 귀하의 계좌가 범죄 자금 세탁에 연루 되/었습니다.긴급 소명 절차 안내: https://v-gov.net,,99.05
smishing_0445.png,"[네이버페이] 가상자산 에어드랍 이벤트. 4,750,000원 상당의 코인 지급: http://kb-safe.xyz .","[네이버페이]가상자산 에어드랍 이벤트.4,750,000 원 상당의 코인 지급: http:/kb-safe.xyz.",,99.1
smishing_0446.png,[법원] 민사 소송 피고 소환장 전달 안내. 전자 소송 .사이트에서 확인: http://sh-card.top,[법원]민사 소송 피고 소환장 전달 안내. 전자 소송 .사이트에서 확인:https://sh-card.top,,98.99
smishing_0447.png,"[신한카드] 03/27 결제예정금액 3,600,000원. 한도 초과 및 연체 방지를 위해 확인: http://kb-safe.xyz","[신한카드]03/27 결제예정금액 3,600,000 원.한도 초과 및 연체 방지를 위해 확인: https://kb-safe.xyz",,99.19
smishing_0448.png,"[다날] 50,000원 휴대폰 결제 완료. 콘텐츠 이용료 확인: http://v-go_v.net ..","[다날]50,000원 휴대폰 결제 완료.콘텐츠 이용 료 확인: https://v-go_V.net..",,96.84
smishing_0449.png,[해외발송] Amazo_n 결제 승인 $810.00. 주문 내역 확인 및 취소 요청: http://sh-card.top -,[해외발송]Amazo_n 결제 승인$810.00.주문 내역 확인 및 취소 요청: https://sh-card.top-,,99.12
smishing_0450.png,"[민생지원] 귀하는 긴급 생활안정자금 2,850,000원 지급 대상입니다. 즉시 수령: http://cj-v._link /","[민생지원]귀하는 긴급 생활안정자금 2,850,00 0원 지급 대상입니다.즉시 수령: https://cj-v._link/",,99.15
smishing_0451.png,[Web발신] 주문하신 상 품 보안 승급 배송 예정. 결제 내역 상세 조회: http://kb-safe.xyz -,[Web발신]주문하신 상품 보안 승급 배송 예정. 결제 내역 상세 조회:https://kb-safe.xyz-,,99.01
smishing_0452.png,[금융감독원] 귀하는 명의도용 사건의 피의자로 신고되었습니다. 진술서 확인: http://sh-card.t_op,[금융감독원] 귀하는 명의도용 사건의 피의자 로 신고되었습니다.진술서 확인: https://sh-card.t_op,,99.08
smishing_0453.png,[Web발신][VIP투자] 내일 상한가 확정 종목 무료. 공개. 정보 확인: http://v-gov.net,[Web발신][VIP투자] 내일 상한가 확정 종목 무료.공개.정보 확인:https://v-gov.net,,99.01
smishing_0454.png,"[민생지원] 귀하는 긴급 생활안정자금 4,650,000원 지급 대상입니다. 즉시 수령: http://sh-card.top","[민생지원]귀하는 긴급 생활안정자금 4,650. 000원 지급 대상입니다.즉시 수령: https://sh-card.top",,97.44
smishing_0455.png,(광고)[기획재정부] 근로장려금 및 자녀장려금 미신청 건 발생. 지금 바로 신청하세요: http://cj-v.link,(광고)[기획재정부] 근로장려금 및 자녀장려금 미신청 건 발생.지금 바로 신청하세요:https://cj-v.link,,99.1
smishing_0456.png,[Apple] 비정상적인 로그인이 감지되었습니다. 원격 차단 및 보안 승급: http://k/b-safe.xyz,[Apple] 비정상적인 로그인이 감지되었습니다. 원격 차단 및 보안 승급:https://k/b-safe.xyz,,99.07
smishing_0457.png,[정책자금] 고용유지 지원금 신청 안내. 법인/개인 사업자 대상 특별 우대: http://sh-card.top ..,[정책자금]고용유지 지원금 신청 안내.법인/개인 사업 자대상 특별우대:https://sh-card.top..,,99.07
smishing_0458.png,[검찰청] 귀하의 계좌가 범죄 자금 세탁에 연루되었습니다. 긴급 소명 절차 안내: http://v-gov.net ..,[검찰청] 귀하의 계좌가 범죄 자금 세탁에 연루되었 습니다.긴급 소명 절차 안내:https://v-gov.net..,,99.07
smishing_0459.png,[해외선물] 소액으로 시작하는 고수익 재테크. 전문가 실시간 리딩 참_여: http://kb-safe.xyz /,[해외선물] 소액으로 시작하는 고수익 재테크.전문 가실시간 리딩참_여:https://kb-safe.xyz/,,99.05
smishing_0460.png,"[신한은행] 고객님, 장기 미사용 계좌 포인트가 4,400,000원 있습니다. 현금 전환: http://v-gov.net","[신한은행] 고객님,장기 미사용 계좌 포인트가 4,4 00,0o0원 있습니다.현금 전환:https://v-gov.net",,97.39
smishing_0461.png,"[민생지원] 귀하는 긴급 생활안정자금 4,750,000원 지급 대상입니다. 즉시 수령: http://bit.ly/auth-kr .","[민생지원]귀하는 긴급 생활안정자금 4,750,00 0원 지급 대상입니다.즉시 수령: https://bit.ly/auth-kr .",,99.2
smishing_0462.png,[IBK기업] 비정상적인 IP에서 로그인이 감지되어 이체가 제한됩니다. 본인 해제: http/://kb-safe.xyz,[IBK기업] 비정상적인 IP에서 로그인이 감지 되어 이체가 제한됩니다.본인 해제:http/://k b-safe.xyz,,100
smishing_0463.png,(광고)[카카오뱅크] 마이너스 통장  한도 증액 이벤트. 비대면 간편 신청: http://kb-safe.xyz /,(광고)[카카오뱅크] 마이너스 통장 한도 증액 이 벤트.비대면 간편 신청:https://kb-safe.xyz/,,99.05
smishing_0464.png,[Web발신] 주문하신 상품 아이패드 프로 배송 예정. 결제 내역 상세 조회: http://kb-safe.xyz,[Web발신] 주문하신 상품 아이패드 프로 배송 예정.결제 내역 상세 조회:https://kb-safe.xyz,,99.03
smishing_0465.png,"[다날] 가상자산 에어드랍 이벤트. 4,700,000원 상당의 코인 지급: http://_kb-safe.xyz","[다날] 가상자산 에어드랍 이벤트.4,700.00 o원 상당의 코인 지급:https://_kb-safe.xyz",,95.33
smishing_0466.png,(광고)[수익인증] 주식투자 300% 수익 달성! 비법 공유방 입장하기: http://kb-safe.xyz,(광고)[수익인증] 주식투자 300% 수익 달성!비법 공유방 입장하기:https://kb-safe.xyz -,,98.08
smishing_0467.png,[Web 발 신][VIP투자] 내일 상한가 확정 종목 무료 공개. 정보 확인: http://cj-v.link,[Web 발 신][VIP투자] 내일 상한가 확정 종목 무 료 공개.정보 확인: https://cj-v.link,,98.99
smishing_0468.png,[민원24] 생활민원 신고 접수 안내. 신고 내용 및 피신고인 정보 확인: http://cj-.v.link -,[민원24]생활민원 신고 접수 안내.신고 내용 및 피신고인 정보 확인:'https://cj-.v.link -,,98
smishing_0469.png,[Ap ple] 귀하의 계정이 새로운 기기에서 로그인되었습니다. 본인이 아니면 암호 재설정: http://bit.ly/auth-kr /,[Ap ple] 귀하의 계정이 새로운 기기에서 로그인되었 습니다. 본인이 아니면 암호 재설정: https://bit.ly/auth-kr /,,99.21
smishing_0470.png,[KB국민은행] 보안카드 3회 오류로 인해 인터넷 뱅킹이 정지되었습니다. 해제 요청: http://v-gov.net,[KB국민은행] 보안카드 3회 오류로 인해 인터 넷 뱅킹이 정지되었습니다.해제 요청: https://v-gov.net,,99.08
smishing_0471.png,[Apple] 비정상적인 로그인이 감지되었습니다. 원격 차단 및 보안 승급: http://sh-card.top,[Apple] 비정상적인 로그인이 감지되었습니다 .원격 차단 및 보안 승급:https://sh-card.top,,99.05
smishing_0472.png,[신한은행] 타인 명의로 계좌 개설이 시도되었습니다. 본인 아닐 시 즉시 중지: http://sh-card.top,[신한은행] 타인 명의로 계좌 개설이 시도되었 습니다. 본인 아닐 시 즉시 중지: https://sh-card.top,,99.05
smishing_0473.png,[토스뱅크] 비정상적인 IP에서 로그인이 감지되어 이체가 제한됩니다. 본인 해제: http://bit.ly/auth-kr,[토스뱅크] 비정상적인 [P에서 로그인이 감지되어 이 체가 제한됩니다.본인 해제: https://bit.ly/auth-kr,,97.44
smishing_0474.png,[Web_발신] 주문하신 상품 구글 기프트카드 배송 예정. 결제 내역 상세 조회: http://cj-v.link,[Web_발신]주문하신 상품 구글 기프트카드 배송 예정.결제 내역 상세 조회:https://cj-v.link,,99.03
smishing_0475.png,[금융감독원] 2026년 소상공인 특별 손실보상금 신청 대상자입니다. 오늘 마감: http://v-gov.net ..,[금융감독원] 2026년 소상공인 특별 손실보상금 신청 대상자입니다.오늘 마감: https://v-gov.net..,,99.1
smishing_0476.png,[서민금융진흥원]  예비군/민방위 소집 통지서가 전자문서로 도착했습니다: http://bit.ly/auth-kr _,[서민금융진흥원]예비군/민방위 소집 통지서가 전 자문서로 도착했습니다:https://bit.ly/auth-kr_,,99.12
smishing_0477.png,[국세청] 2026년 소상공인 특별 손실보상금 신청 대상자입니다. /오늘 마감: http://cj-v.link,[국세청]2026년 소상공인 특별 손실보상금 신 청 대상자입니다./오늘마감:https://cj-v.link,,99.05
smishing_0478.png,"[민생지원] 귀하는 긴급 생활안정자금 2,550,000원 지급 대상 입니다. 즉시 수령: http://bit.ly/auth-kr","[민생지원]귀하는 긴급 생활안정자금 2,550,000 원 지급 대상 입니다.즉시 수령: https://bit.ly/auth-kr",,99.19
smishing_0479.png,[국세청] 예비군/민방위 소집 통지서가 전자문서_로 도착했습니다: http://bit.ly/auth-kr,[국세청] 예비군/민방위 소집 통지서가 전자문서_로 도착했습니다: https://bit.ly/auth-kr -,,98.11
smishing_0480.png,[서민금융] 저금리 전환대출 혜택 안내. 기존 고금리 채무를 카카오뱅크 저금리로 대환: http://bit.ly/auth-kr,[서민금융]저금리 전환대출 혜택 안내.기존 고금리 채무를 카카오뱅크 저금리로 대환: https://bit.ly/auth-kr,,99.16
smishing_0481.png,[해외발송] Amazon 결제 승인 $754.00. 주문 내역 확인 및 취소 요청: http://bit.ly/auth-kr,[해외[발송]Amazon 결제 승인 $754.00.주문 내역 확인 및 취소 요청: https://bit.ly/auth-kr,,98.28
smishing_0482.png,"[민생지원] 귀하_는 긴급 생활안정자금 4,350,000원 지급 대상입니다. 즉시 수령: http://sh-card.top","[민생지원]귀하_는 긴급 생활안정자금 4,350,000 원 지급 대상입니다.즉시 수령: https://sh-card.top",,99.16
smishing_0483.png,[서민금융진흥원] 건강검진 보고서 결과 미확인 건이 발생했습니다. 즉시 조회: http://kb/-safe.xyz,[서민금융진흥원] 건강검진 보고서 결과 미확인 건이 발생했습니다.즉시조회:https://kb/-safe.xyZ,,97.25
smishing_0484.png,(광고)[기획재정부] 근로_장려금 및 자녀장려금 미신청 건 발생. 지금 바로 신청하세요: http://cj-v.link,(광고)[기획재정부] 근로_장려금 및 자녀장려금 미 신청 건 발생.지금 바로 신청하세요: https://cj-v.link,,99.12
smishing_0485.png,[서민금융] 저금리 전환대출 혜택 안내. 기존 고금리 채무를 KB국민은행 저금리로 대환: http://bit. ly/auth-kr .,[서민금융]저금리 전환대출 혜택 안내.기존 고금리 채무를KB국민은행 저금리로대환:https://bit. ly/a uth-kr.,,99.19
smishing_0486.png,"[국민카드] 고객님, 해외 IP에서 거액의 결제가 시도되었습니다. 본인 확인 필수: http://v-gov.net /","[국민카드] 고객님,해외 [P에서 거액의 결제가 시도 되었습니다.본인 확인 필수:https://v-gov.net/",,97.25
smishing_0487.png,"[롯데카드] 고객님, 해외 IP에서 거액의 /결제가 시도되었습니다. 본인 확인 필수: http://sh-card.top","[롯데카드] 고객님,해외 IP에서 거액의 /결제 가 시도되었습니다.본인 확인 필수: https://sh-card.top",,99.12
